鄉鎮市區,交易標的,土地區段位置/建物區段門牌,土地移轉總面積(平方公尺),使用分區或編定,非都市土地使用分區,非都市土地使用地,交易年月,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積(平方公尺),建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價(元),單價(元/平方公尺),車位類別,車位移轉總面積(平方公尺),車位總價(元),交易標的橫坐標,交易標的縱坐標
文山區,房地(土地+建物),臺北市文山區景興路151~200號,4.92,商,,,10107,土地1建物2車位0,十六層,18,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,831210,56.22,1,1,1,有,有,7700000,136969,,0,0,304940,2765038
文山區,房地(土地+建物),臺北市文山區景興路153巷1~50號,7.09,住,,,10108,土地1建物1車位0,八層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,830317,37.16,2,1,1,有,無,6660000,179220,,0,0,305099,2765219
中正區,房地(土地+建物),臺北市中正區水源路51~100號,10.88,商,,,10108,土地1建物1車位0,七層,12,住宅大樓(11層含以上有電梯),見使用執照,鋼筋混凝土造,741219,117.06,3,2,2,有,有,18200000,155472,,0,0,302467,2768203
文山區,土地,木柵段四小段251~300地號,25.71,其他,,,10109,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,598500,23275,,0,0,307000,2764128
中正區,房地(土地+建物),臺北市中正區南昌路一段101~150號,8.09,商,,,10108,土地2建物1車位0,四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,970307,64.37,1,1,1,有,有,15600000,242348,,0,0,302283,2769163
文山區,房地(土地+建物),臺北市文山區仙岩路22巷1~50號,45.44,住,,,10108,土地1建物1車位0,六層,20,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,840411,146.79,2,2,1,有,有,21000000,143062,,0,0,305511,2765728
文山區,房地(土地+建物),臺北市文山區樟新街32巷1~50號,7.44,住,,,10109,土地1建物1車位0,五層,16,套房(1房1廳1衛),住家用,鋼筋混凝土造,831221,37.6,1,1,1,有,有,4900000,130308,,0,0,306056,2763477
文山區,房地(土地+建物)+車位,臺北市文山區辛亥路四段77巷92弄1~50號,37.26,住,,,10108,土地3建物1車位1,八層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,920922,89.29,1,1,1,有,無,7200000,80640,坡道平面,36.26,0,306456,2767076
文山區,房地(土地+建物),臺北市文山區一壽街51~100號,26.63,住,,,10108,土地1建物2車位0,六層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,820504,93.95,3,1,2,有,無,12000000,127718,,0,0,306147,2763472
中正區,房地(土地+建物)+車位,臺北市中正區思源街1~50號,34.23,住,,,10108,土地1建物1車位1,七層,12,華廈(10層含以下有電梯),國民住宅,鋼筋混凝土造,891018,164.71,3,2,2,有,有,30500000,185174,坡道平面,70.72,0,303614,2767520
文山區,房地(土地+建物),臺北市文山區興隆路二段203巷4弄1~50號,47.26,住,,,10109,土地1建物1車位0,三層，陽台,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,127.83,4,2,2,有,無,17100000,133771,,0,0,305494,2766043
文山區,房地(土地+建物),臺北市文山區興隆路二段203巷101~150號,18.17,住,,,10108,土地1建物1車位0,四層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,860623,76.11,2,2,1,有,有,9100000,119564,,0,0,305258,2766208
文山區,房地(土地+建物),臺北市文山區景文街51~100號,11.55,商,,,10108,土地1建物1車位0,九層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,870220,90.53,2,2,1,有,有,14380000,158835,,0,0,304619,2764790
中正區,房地(土地+建物),臺北市中正區重慶南路三段51~100號,48,住,,,10109,土地1建物1車位0,四層,4,公寓(5樓含以下無電梯),,鋼筋混凝土造,,120.92,7,0,7,有,無,14000000,115779,,0,0,302105,2768840
中正區,房地(土地+建物),臺北市中正區金門街1~50號,39,住,,,10108,土地1建物1車位0,三層，陽台,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,141.1,4,2,2,有,無,23500000,166549,,0,0,302723,2768188
萬華區,房地(土地+建物),臺北市萬華區漢口街二段51~100號,3.73,商,,,10109,土地1建物5車位0,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010530,48.84,1,1,1,有,有,8270000,169331,,0,0,301114,2770948
萬華區,房地(土地+建物),臺北市萬華區西園路二段101~150號,6.3,商,,,10108,土地2建物1車位0,八層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,870814,69.4,2,1,1,有,有,9750000,140495,,0,0,300111,2769132
大同區,房地(土地+建物),臺北市大同區昌吉街51~100號,8.28,住,,,10109,土地2建物1車位0,五層,7,套房(1房1廳1衛),住家用,鋼筋混凝土造,801120,37.44,1,0,1,有,無,4300000,114864,,0,0,301982,2773157
中正區,房地(土地+建物),臺北市中正區重慶南路一段101~150號,7.49,商,,,10109,土地1建物1車位0,八層,8,辦公商業大樓,商業用,鋼筋混凝土造,711016,64.5,0,0,0,有,有,8530000,132253,,0,0,301826,2770506
萬華區,房地(土地+建物),臺北市萬華區西園路一段72巷1~50號,8.8,商,,,10108,土地1建物1車位0,四層,7,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,960503,45.39,1,0,1,無,有,4530900,99813,,0,0,300370,2770209
大同區,房地(土地+建物),臺北市大同區民生西路251~300號,4.28,商,,,10109,土地1建物1車位0,九層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,39.1,1,1,1,有,有,5700000,145782,,0,0,301779,2772134
萬華區,土地,福星段四小段151~200地號,290,商,,,10109,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,307000000,1058621,,0,0,300713,2770915
萬華區,房地(土地+建物),臺北市萬華區和平西路三段351~400號,3.2,住,,,10108,土地2建物1車位0,三層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,700706,22.52,1,1,1,有,有,2000000,88828,,0,0,299575,2769750
萬華區,房地(土地+建物)+車位,臺北市萬華區西寧南路101~150號,9.82,商,,,10108,土地1建物2車位1,十五層,27,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1010320,204.16,3,2,2,有,無,32550000,159434,坡道機械,17.47,0,301149,2770781
萬華區,房地(土地+建物)+車位,臺北市萬華區西寧南路101~150號,15.2,商,,,10108,土地1建物2車位1,十七層,27,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1010320,302.98,4,2,2,有,無,44780000,147799,坡道平面,34.95,0,301120,2770810
萬華區,房地(土地+建物)+車位,臺北市萬華區西寧南路101~150號,10.39,商,,,10108,土地1建物2車位1,九層,27,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1010320,230.93,3,2,2,有,無,31000000,134237,坡道平面,34.95,0,301152,2770778
大同區,房地(土地+建物),臺北市大同區重慶北路二段151~200號,2.78,商,,,10109,土地1建物1車位0,八層,12,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,731116,33.71,0,0,0,無,無,4500000,133492,,0,0,301802,2772807
中山區,房地(土地+建物),臺北市中山區雙城街12巷1~50號,8.35,商,,,10108,土地1建物1車位0,二層,6,套房(1房1廳1衛),商業用,鋼筋混凝土造,701210,54.21,1,1,1,有,無,5000000,92240,,0,0,302805,2773025
內湖區,房地(土地+建物),臺北市內湖區新明路351~400號,9.84,住,,,10108,土地1建物1車位0,二層,11,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,980403,53.23,1,0,1,有,有,8700000,163451,,0,0,308824,2772075
中山區,房地(土地+建物),臺北市中山區天祥路51~100號,3.91,商,,,10109,土地1建物1車位0,七層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,931203,42.49,1,1,1,有,有,8800000,207119,,0,0,302525,2772932
中山區,房地(土地+建物),臺北市中山區新生北路一段101~150號,9.75,商,,,10108,土地1建物1車位0,九層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,701222,77.3,2,2,2,有,有,10500000,135835,,0,0,303267,2771467
中山區,房地(土地+建物),臺北市中山區新生北路三段1~50號,3.68,住,,,10108,土地1建物1車位0,五層,14,套房(1房1廳1衛),住家用,鋼筋混凝土造,700122,36.15,1,1,1,有,無,3900000,107897,,0,0,303308,2772834
內湖區,房地(土地+建物)+車位,臺北市內湖區成功路二段301~350號,15.09,商,,,10108,土地1建物2車位1,十一層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,981030,200.82,3,2,2,有,有,31500000,156856,坡道平面,56.3,0,309578,2773450
內湖區,房地(土地+建物),臺北市內湖區內湖路三段1~50號,7.6,商,,,10109,土地1建物1車位0,三層,10,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,840125,62.55,1,1,1,有,有,10000000,159875,,0,0,309787,2775240
內湖區,房地(土地+建物)+車位,臺北市內湖區五分街72巷1~50號,19.45,住,,,10109,土地1建物2車位1,四層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,961025,117.01,2,2,1,有,有,15500000,132458,坡道平面,33.1,0,312216,2773320
內湖區,房地(土地+建物),臺北市內湖區南京東路六段451巷51~100號,14.72,其他,,,10108,土地1建物1車位0,二層,14,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,971205,84.95,0,0,1,無,有,16300000,191870,,0,0,309215,2772779
中山區,房地(土地+建物),臺北市中山區敬業三路162巷51~100號,47.09,住,,,10108,土地1建物1車位0,九層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,890628,155.46,3,2,2,有,有,21500000,138303,,0,0,306336,2774589
內湖區,房地(土地+建物),臺北市內湖區成功路四段1~50號,7.06,商,,,10108,土地1建物1車位0,十層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,830701,62.42,1,1,1,有,有,11000000,176233,,0,0,309657,2774946
內湖區,房地(土地+建物),臺北市內湖區行善路59巷1~50號,46.57,住,,,10108,土地1建物1車位0,四層,8,華廈(10層含以下有電梯),國民住宅,鋼筋混凝土造,870506,122.89,3,2,2,有,有,13900000,113109,,0,0,308172,2772116
中山區,房地(土地+建物),臺北市中山區林森北路401~450號,2.84,商,,,10108,土地1建物1車位0,十一層,12,套房(1房1廳1衛),住家用,鋼筋混凝土造,710531,30.47,1,1,1,有,無,3185000,104544,,0,0,303061,2772474
中山區,房地(土地+建物),臺北市中山區長春路301~350號,14.01,商,,,10108,土地3建物1車位0,八層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,890705,116.64,3,2,2,有,無,25600000,219481,,0,0,304803,2771970
中山區,房地(土地+建物),臺北市中山區雙城街19巷1~50號,3.57,商,,,10108,土地2建物1車位0,四層,14,套房(1房1廳1衛),住家用,鋼筋混凝土造,970312,34.62,1,1,1,有,有,5656000,163392,,0,0,302903,2773114
信義區,房地(土地+建物),臺北市信義區福德街51~100號,24,住,,,10109,土地1建物1車位0,二層，陽台,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,81.78,3,2,1,有,無,13500000,165077,,0,0,308591,2770000
信義區,房地(土地+建物),臺北市信義區吳興街118巷25弄1~50號,30.92,住,,,10108,土地1建物1車位0,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,760120,155.98,4,2,2,有,有,31000000,198748,,0,0,308067,2770303
中山區,房地(土地+建物),臺北市中山區林森北路501~550號,4.43,商,,,10108,土地1建物1車位0,九層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,940826,48.12,2,1,1,有,有,5650000,117415,,0,0,303001,2772940
內湖區,房地(土地+建物)+車位,臺北市內湖區民權東路六段296巷1~50號,15.4,其他,,,10109,土地1建物1車位0,六層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,821214,92.69,2,1,2,有,有,13100000,141331,坡道機械,0,0,311149,2773928
中山區,房地(土地+建物),臺北市中山區北安路621巷6弄1~50號,24,其他,,,10109,土地1建物1車位0,三層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,650723,74.65,4,1,4,有,無,15000000,200938,,0,0,305319,2775055
內湖區,房地(土地+建物)+車位,臺北市內湖區文湖街21巷98弄1~50號,10.6,住,,,10109,土地1建物1車位1,八層,8,套房(1房1廳1衛),住家用,鋼筋混凝土造,970124,66.09,1,1,1,有,有,10300000,155857,坡道平面,14.81,0,306483,2775949
中山區,房地(土地+建物),臺北市中山區樂群三路51~100號,21.89,商,,,10109,土地1建物1車位0,七層,8,套房(1房1廳1衛),商業用,鋼筋混凝土造,951201,77.15,1,1,1,有,有,17850000,231355,,0,0,305827,2775055
中山區,房地(土地+建物),臺北市中山區松江路251~300號,3.77,其他,,,10109,土地1建物1車位0,十一層,13,套房(1房1廳1衛),商業用,鋼筋混凝土造,990105,35.07,0,1,1,有,有,7380000,210429,,0,0,303819,2772529
內湖區,房地(土地+建物),臺北市內湖區內湖路三段115巷1弄1~50號,54.5,住,,,10108,土地2建物1車位0,二層,2,其他,住家用,加強磚造,,79.63,2,2,1,有,無,12000000,150697,,0,0,309600,2775434
信義區,房地(土地+建物),臺北市信義區吳興街284巷24弄1~50號,22,住,,,10108,土地3建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,690515,79.04,2,2,1,有,無,12000000,151822,,0,0,306721,2768475
松山區,房地(土地+建物),臺北市松山區民生東路五段201~250號,5.07,,,,10108,土地1建物2車位0,五層,20,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,780629,81.17,3,2,2,有,有,17180000,211656,,0,0,306987,2772351
南港區,房地(土地+建物),臺北市南港區研究院路一段65巷1~50號,14.62,商,,,10108,土地1建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,52.02,2,2,1,無,無,8000000,153787,,0,0,312226,2771775
信義區,房地(土地+建物),臺北市信義區吳興街1~50號,22.67,住,,,10109,土地1建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,731013,86.3,3,2,1,有,無,14300000,165694,,0,0,306510,2769339
信義區,房地(土地+建物),臺北市信義區光復南路415巷51~100號,22.51,住,,,10108,土地2建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,77.09,2,1,1,有,無,17800000,230886,,0,0,306394,2769980
南港區,房地(土地+建物)+車位,臺北市南港區經貿二路157巷51~100號,61.52,住,住宅區,,10108,土地1建物1車位2,四層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,970612,321.55,4,2,2,有,有,48800000,151765,坡道平面,77.82,0,312294,2772696
松山區,房地(土地+建物),臺北市松山區南京東路五段201~250號,4.44,其他,,,10108,土地1建物1車位0,九層,18,套房(1房1廳1衛),住家用,鋼筋混凝土造,980331,55.68,1,0,1,有,有,13600000,244236,,0,0,306976,2771639
信義區,房地(土地+建物),臺北市松山區永吉路278巷27弄1~50號,36.75,住,,,10109,土地2建物1車位0,三層，陽台,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,79.26,3,1,1,有,無,11630000,146732,,0,0,308065,2770815
信義區,房地(土地+建物),臺北市信義區和平東路三段391巷1~50號,24.2,住,,,10108,土地1建物1車位0,一層,5,店面(店鋪),住商用,鋼筋混凝土造,,84.49,0,0,1,有,無,16500000,195289,,0,0,306357,2768126
松山區,土地,寶清段五小段251~300地號,3.83,其他,,,10109,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,90000,23478,,0,0,307114,2771394
信義區,房地(土地+建物),臺北市信義區忠孝東路四段559巷16弄1~50號,9.23,住,,,10108,土地4建物1車位0,五層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,800130,54.34,1,2,1,有,有,14300000,263173,,0,0,306917,2770550
南港區,土地,新光段二小段151~200地號,27.48,其他,,,10109,土地2建物0車位0,,,其他,,,,0,0,0,0,有,無,305500,11118,,0,0,309358,2770697
士林區,房地(土地+建物),臺北市士林區中社路一段11巷1~50號,184,住,,,10108,土地1建物1車位0,一層,1,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,640801,103.75,4,2,2,有,無,13800000,133012,,0,0,306660,2778084
北投區,房地(土地+建物),臺北市北投區西安街一段151~200號,10.49,住,,,10108,土地1建物1車位0,三層,7,華廈(10層含以下有電梯),住家用,鋼骨鋼筋混凝土造,1010320,58.92,1,1,1,有,有,9500000,161232,,0,0,302255,2778081
北投區,房地(土地+建物),臺北市北投區尊賢街201~250號,32.03,住,,,10109,土地2建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,731221,115.53,3,2,2,有,無,13200000,114256,,0,0,301182,2778707
北投區,房地(土地+建物)+車位,臺北市北投區大度路三段251~300號,12.45,住,,,10108,土地3建物2車位1,十一層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,971013,121.81,2,2,1,有,有,12500000,102626,坡道平面,40.06,0,297059,2779449
北投區,土地,桃源段四小段351~400地號,206.94,住,,,10108,土地2建物0車位0,,,其他,,,,0,0,0,0,有,無,9415724,45500,,0,0,298287,2781019
北投區,土地,桃源段四小段351~400地號,"1,134.99",住,,,10108,土地2建物0車位0,,,其他,,,,0,0,0,0,有,無,144461491,127280,,0,0,298312,2780979
士林區,房地(土地+建物),臺北市士林區福國路51~100號,17.22,商,,,10108,土地1建物1車位0,七層,8,華廈(10層含以下有電梯),住家用,,660811,104.66,4,2,2,有,有,16150000,154309,,0,0,302658,2777121
士林區,土地,天母段三小段151~200地號,11,其他,,,10109,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,450600,40964,,0,0,303317,2779212
北投區,房地(土地+建物)+車位,臺北市北投區清江路51~100號,13.65,住,,,10108,土地1建物1車位1,四層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,971028,81.84,2,1,1,有,有,8950000,109360,坡道機械,18.73,0,300582,2780299
